column1,id,actual_price,average_rating,brand,category,discount,out_of_stock,seller,selling_price,sub_category
21605,7d3f6749-33bf-5afe-8b57-946c8528a8bb,1499,2.299999952,T10 Spor,Clothing and Accessories,50,FALSE,T10Sports,749,Topwear
9187,7d440f07-d1d7-5c2e-aea9-e33caeb98934,799,3.200000048,MASH UNLIMIT,Clothing and Accessories,58,FALSE,HIGHSTREET TRENDZ LLP,329,Topwear
1448,7d450081-9e8d-5987-be21-671ce631a3d7,999,3.799999952,A J STYL,Clothing and Accessories,58,FALSE,Global AAA,417,Topwear
27480,7d4621fb-05c7-563d-8d7e-fb25670ff007,1799,2.200000048,Pu,Clothing and Accessories,61,FALSE,CONSULTINGFASHIONS,699,Topwear
8433,7d48f4e1-8efc-507d-b73e-12f47d6f2a75,1499,4.400000095,Royalta,Clothing and Accessories,66,FALSE,ROYALTAIL,499,Topwear
18573,7d493982-b5de-59a0-b18b-55fc9b925c40,699,2.400000095,Rose We,Clothing and Accessories,60,FALSE,Rupalcollectionjaipur,274,Winter Wear
19478,7d4b6877-591c-52f2-b16d-6127980a6b57,2800,3.200000048,yellowvib,Clothing and Accessories,54,FALSE,AMALGUS ENTERPRISE,1288,Topwear
5431,7d4ee559-0462-5390-b6ba-5129b2ed7cd4,2599,3.900000095,LDHSA,Clothing and Accessories,73,FALSE,UTTRAKHAND CLOTHHOUSE,699, Kurtas Ethnic Sets and Bottoms
15266,7d55bf0c-f6a9-50f6-91da-a67f88c8c42d,3899,2.200000048,Lev,Clothing and Accessories,50,FALSE,KONDEFASHIONS,1913,Bottomwear
5005,7d56f604-b2ac-528c-8896-acc08baca958,1497,3.599999905,Shoef,Clothing and Accessories,46,FALSE,SHOEFLY,806,Topwear
29216,7d583a72-b0e1-5cde-980b-8bcf14aa8f9f,599,3.900000095,Keo,Clothing and Accessories,44,FALSE,Keoti,331,Topwear
11182,7d591dd0-3549-50d7-9253-64daf89ab77e,2599,4.599999905,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,1039,Topwear
9573,7d59ea77-9b9b-5cd4-a197-6df8344e98c5,1699,3.200000048,CupidSto,Clothing and Accessories,41,FALSE,CupidStoreIN,999,Winter Wear
11808,7d5da802-a6f1-5bd1-a548-662144a86c44,1099,3.700000048,Steenb,Clothing and Accessories,59,FALSE,BrandFortunes,449,Topwear
9090,7d5df27d-6ea2-5fcd-997e-acf72f6dba55,1999,3.200000048,MASH UNLIMIT,Clothing and Accessories,73,FALSE,HIGHSTREET TRENDZ LLP,529,Topwear
6755,7d62ce05-0a46-54ad-82e6-1275f87e623b,499,4.599999905,HUMBE,Clothing and Accessories,40,FALSE,HUMBERT,299,Topwear
16032,7d630f10-5b3c-5897-9384-b0db98481cea,1500,2.700000048,TEE BUD,Clothing and Accessories,71,FALSE,T-SHIRT EXPRESS,430,Topwear
21496,7d63ab00-5a80-5553-8405-e1ede772d263,3499,2.299999952,T10 Spor,Clothing and Accessories,50,FALSE,T10Sports,1749,Tracksuits
16041,7d645a35-2286-5618-ae2e-80efc5bba80c,1400,2.700000048,TEE BUD,Clothing and Accessories,67,FALSE,T-SHIRT EXPRESS,450,Topwear
28921,7d6996b4-d8ed-5d55-a1d4-15574c704107,599,3.900000095,Keo,Clothing and Accessories,44,FALSE,Keoti,331,Topwear
3421,7d6dfb0d-5bfc-5d95-88e4-4ce2283a8abf,1598,2.799999952,REF,Clothing and Accessories,62,FALSE,KGeRetail,599,Topwear
9689,7d6fc598-2769-5962-9f4b-73db9558ebcb,599,3.200000048,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
19957,7d70e3d6-a82c-58bc-9135-91290f91c3f0,1299,4.5,PixF,Clothing and Accessories,76,FALSE,PixFab,299,Topwear
2189,7d717c85-3d3f-541a-963a-2c0cedaa32f1,1299,4.099999905,REEB,Clothing and Accessories,33,FALSE,RetailNet,870,Topwear
24071,7d71dedf-e4a9-5d80-b100-3db51c88e5cf,1999,2.900000095,Purple Sta,Clothing and Accessories,41,FALSE,Purplestate,1169, Kurtas Ethnic Sets and Bottoms
17719,7d79722d-662e-5169-97e0-11590539fde0,849,3.900000095,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
7420,7d7bff88-db76-5001-bb2b-e6647feccd10,2599,3.5,Lafant,Clothing and Accessories,61,FALSE,LAFANTAR E-TAIL,998,Bottomwear
23023,7d7cb1dd-6d65-5b90-9358-9eac756ed5f4,695,4.599999905,ARBO,Clothing and Accessories,45,FALSE,ARBOR,379,Topwear
6044,7d7d8ab6-8859-5f3d-8e43-061f6134891e,1299,4,M7 By Metrona,Clothing and Accessories,60,FALSE,RetailNet,519,Topwear
11593,7d8035d8-439d-5f25-b29e-4147a12dd26b,1999,3.599999905,True Bl,Clothing and Accessories,60,FALSE,KAPSONSRETAILPVTLTD,799,Topwear
26725,7d80f902-4d05-5bb9-b02d-c24e2e0c2477,799,4.300000191,TOM BU,Clothing and Accessories,71,FALSE,TOMBURG,227,Topwear
2009,7d827107-1592-5280-a58f-4abe5263796e,1099,4.099999905,REEB,Clothing and Accessories,29,FALSE,RetailNet,779,Topwear
10922,7d84d424-6930-54c2-9204-250afba1d910,1999,2.599999905,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,799,Topwear
26058,7d893259-8555-5e94-a6e5-bd076a752d05,1999,3.700000048,Uber Urb,Clothing and Accessories,50,FALSE,UberUrban,999,Bottomwear
19140,7d935d2f-8f6c-5103-9f3a-dd321e1ad79f,2900,3.200000048,yellowvib,Clothing and Accessories,71,FALSE,AMALGUS ENTERPRISE,840,Topwear
14355,7d95ff96-223c-51bb-94b7-07a46dbc33f9,299,4.199999809,Marca Disa,Clothing and Accessories,15,FALSE,Marca Disati,254,Topwear
16783,7d9b7ed1-09fb-5928-b4b5-afa0712a4e3c,1398,3.400000095,Urban D,Clothing and Accessories,61,FALSE,VRS FASHIONS PVT LTD,545,Innerwear and Swimwear
7004,7d9d9fad-8245-52fa-94ac-a0612d8152b7,563,3.700000048,The Arch,Clothing and Accessories,45,FALSE,DressDen,308,Topwear
27269,7d9f19af-4006-52cc-9be4-a7b7a61f82bb,1999,4.400000095,Pu,Clothing and Accessories,35,FALSE,PumaSportsIndia2.9Seller changed. Check for any changes in pricing and related informatio,1299,Winter Wear
16094,7d9f3cb8-a1f9-5c30-a4c9-8160f7d73dc4,2000,2.700000048,TEE BUD,Clothing and Accessories,77,FALSE,T-SHIRT EXPRESS,450,Topwear
13838,7da13f6f-5ff8-5bf4-98dc-f94eb12cbcaa,899,4.099999905,rockha,Clothing and Accessories,66,FALSE,Rockhard tshirts,299,Topwear
22121,7da19c8f-a46d-5c38-b79a-7ddf9bd63424,1399,2.099999905,Mett,Clothing and Accessories,20,FALSE,METTLEAPPARELS,1119,Topwear
17091,7da274a8-d6a0-526b-b6b9-8f43c4652f57,2299,4.300000191,U.S. POLO ASS,Clothing and Accessories,40,FALSE,RetailNet,1379,Bottomwear
23991,7da574df-014d-5ba7-bf4a-913ead8c861d,2599,4,Purple Sta,Clothing and Accessories,74,FALSE,Purplestate,660, Kurtas Ethnic Sets and Bottoms
20785,7da846e4-c3df-5310-8b07-10b0064fd1bf,999,3.700000048,Sharar,Clothing and Accessories,70,FALSE,Shararat,299,Innerwear and Swimwear
5169,7da8cc9d-9ff0-5d90-8960-9e844fffd26e,999,3.099999905,Bone,Footwear,52,FALSE,Manojsunda,474,Men's Footwear
7585,7da8f017-af8a-536a-8860-ec7d053a5ba8,1699,3.400000095,Inspi,Clothing and Accessories,65,FALSE,InspireFashions,589,Bottomwear
13500,7dad1224-6658-56dd-a30e-2ddb69379f38,1499,3.400000095,Amp,Clothing and Accessories,64,FALSE,AFFGARMENTS,525,Topwear
17895,7dad2fde-5eb2-58d1-8f61-99c3901fc6f9,915,3.599999905,Black Beat,Footwear,65,FALSE,Black Beatle,320,Men's Footwear
1570,7db1ed4d-6f37-5d30-8811-733053a6f40d,1799,3.5,Bindass Bo,Clothing and Accessories,65,FALSE,BuaGi Collection,629,Bottomwear
1521,7db41cf1-fbea-5518-977e-f4ad6a209a44,799,3.599999905,A J STYL,Clothing and Accessories,47,FALSE,Global AAA,417,Topwear
28985,7dbb2d48-a7ef-5e6b-a08b-6aad5331d230,599,3.900000095,Keo,Clothing and Accessories,44,FALSE,Keoti,331,Topwear
5719,7dbf0f33-68ee-589b-97ae-3579b9056285,1398,3.400000095,ModeWa,Clothing and Accessories,64,FALSE,Mode ways,495,Topwear
12366,7dc0057b-a6ee-5f06-a409-30225f0f1b8e,1299,2.5,ECKO Unl,Clothing and Accessories,35,FALSE,SandSMarketing,844,Topwear
2107,7dc03dd4-8493-5146-8148-7c79a6fd0b97,499,3.299999952,REEB,Clothing and Accessories,60,FALSE,INDIA STORE PVT LTD,199,Clothing Accessories
24162,7dc19605-470e-5e65-96a0-0ed1d3931add,1499,4.099999905,RELIEF ZO,Clothing and Accessories,46,FALSE,SKY LINE 007,798,Winter Wear
21898,7dc23b3a-a3c8-58d6-aeeb-cb243488bc56,899,3.299999952,LIVST,Clothing and Accessories,44,FALSE,khalsagarmnets,499,Bottomwear
12882,7dc3925c-b287-515a-ae0b-386edb3f21a2,1049,2.5,ECKO Unl,Clothing and Accessories,34,FALSE,SandSMarketing,692,Topwear
7368,7dc39969-1bad-5e02-a766-9b6b70355691,6490,2.900000095,G,Clothing and Accessories,43,FALSE,RetailNet,3672,Topwear
12956,7dc4118d-1873-5242-9bfa-0b1901abb14b,999,4.5,ATTIITU,Clothing and Accessories,35,FALSE,Assiduus Distribution,649,Topwear
14415,7dc4df43-c519-543c-965c-6df103260e8d,499,4.199999809,Marca Disa,Clothing and Accessories,15,FALSE,Marca Disati,424,Topwear
14812,7dc6875d-00d1-52fc-8e91-3f11e5284661,2999,3.900000095,Scott Internation,Clothing and Accessories,60,FALSE,switzinc,1199,Topwear
6431,7dcb6fc7-5c62-52fc-a7e0-da1ccfbfe8e4,1499,4.800000191,Mo,Clothing and Accessories,46,FALSE,KKSONS,799,Topwear
7647,7dcf5045-4ef7-56ed-a210-86f033611cbf,1299,4.300000191,SUR,Clothing and Accessories,46,FALSE,a3Creations,699,Topwear
17695,7dd0c78d-8950-5886-91e8-cf403b4e78ee,849,4,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
21131,7dd31d43-7515-51e2-b6ac-40e4e5fa59bb,999,2.799999952,chawla fashi,Clothing and Accessories,66,FALSE,CHAWLA FASHION,331,Topwear
23652,7ddccbb4-9a26-5823-93e6-bd6d0f4e98bb,1999,3.599999905,REEBOK CLASSI,Clothing and Accessories,50,FALSE,RetailNet,999,Topwear
28594,7ddeabd9-ae25-5bf9-97f6-966397a2c46d,999,3.200000048,vims rai,Clothing and Accessories,60,FALSE,WHITE SKY,399,Fabrics
22659,7de32e9a-3a64-509c-a8e1-a0317b451e25,755,3.900000095,ARBO,Clothing and Accessories,49,FALSE,ARBOR,379,Topwear
24640,7de59a2a-da12-577b-baa4-4f2263b1a899,1999,3.599999905,JACK AND HAR,Clothing and Accessories,65,FALSE,Rakshita,699,Winter Wear
11319,7dec0cf6-6463-544d-88b3-fc995acf035e,2599,3.599999905,True Bl,Clothing and Accessories,60,FALSE,KAPSONSRETAILPVTLTD,1039,Topwear
5061,7df0bb4c-98a0-5bb4-aa53-b780562a981c,998,1,Shoef,Clothing and Accessories,54,FALSE,SHOEFLY,458,Topwear
21128,7df13eeb-459f-5119-b7d9-54ed77a028a4,999,2.799999952,chawla fashi,Clothing and Accessories,76,FALSE,CHAWLA FASHION,236,Topwear
20148,7df177af-7c47-5469-9df5-ba40386f10d4,499,2.799999952,SPANCA,Clothing and Accessories,20,FALSE,Spancare pharmaceuticals,399,Clothing Accessories
10230,7dfa146e-7f16-55b9-8d3e-e77b0e5625e8,1899,2.799999952,Breakboun,Clothing and Accessories,50,FALSE,BREAKBOUNCE,949,Bottomwear
18662,7dfab0d1-a76f-5d11-89af-9c26a463f033,599,4.699999809,Cots,Clothing and Accessories,41,FALSE,EVINCEMARKETERS,349,Clothing Accessories
23518,7e01ffd0-a3d0-5722-b64e-ff9fa48c8db5,740,4.099999905,ARBO,Clothing and Accessories,45,FALSE,ARBOR,407,Topwear
12329,7e037217-4c0e-5966-b7b0-79dfc1522dee,3149,2.5,ECKO Unl,Clothing and Accessories,43,FALSE,SandSMarketing,1794,Bottomwear
20515,7e09d781-0272-5b43-a9b4-de2bb4984786,1499,4.099999905,FLEXIM,Clothing and Accessories,53,FALSE,Flexikaart,699,Winter Wear
21984,7e0f955a-1db2-51a6-bba9-4d56b76c554e,999,3.700000048,Deepa FASHI,Clothing and Accessories,62,FALSE,DEEPA FASHION,379,Bottomwear
25961,7e134c4d-f2d7-519c-8aef-79a75215ad9e,1998,3.299999952,Uber Urb,Clothing and Accessories,27,FALSE,UberUrban,1449,Uber Urban Clothing and Accessories
21462,7e16eb37-d714-5e28-a28f-87fa11d81228,699,3.900000095,Styleska,Clothing and Accessories,50,FALSE,Styleskart,349,Topwear
7465,7e175e95-d29c-560c-828c-9b2b8c2375f6,2599,3.700000048,Lafant,Clothing and Accessories,76,FALSE,LAFANTAR E-TAIL,598,Bottomwear
21019,7e1bc19b-9d01-5717-9aef-cc464670bbe1,999,2.799999952,chawla fashi,Clothing and Accessories,38,FALSE,CHAWLA FASHION,616,Bottomwear
9484,7e1c2142-e5e7-5bbe-9e7e-889e9a8fc387,1499,2.700000048,Lucky Bi,Clothing and Accessories,23,FALSE,STORM CYBER PUNK,1149,Topwear
23513,7e223ba4-5ac1-5fe2-b8fd-54dd462a25f9,769,2.299999952,ARBO,Clothing and Accessories,44,FALSE,ARBOR,426,Topwear
6525,7e25ecf9-d892-5f19-bebb-505bb14d5153,1299,2.900000095,Mo,Clothing and Accessories,38,FALSE,KKSONS,799, Kurtas Ethnic Sets and Bottoms
18442,7e284310-3d8b-5e50-b028-bb764d46b9cc,999,3.400000095,Rose We,Clothing and Accessories,61,FALSE,BIG  BAZ,384,Topwear
10788,7e2d5204-d5f1-5885-adaf-aef7da24f21b,2999,4.5,True Bl,Clothing and Accessories,50,FALSE,RetailNet,1499,Bottomwear
774,7e313ba0-de9f-515b-9243-3854393c29d6,599,2.599999905,Fairdea,Clothing and Accessories,52,FALSE,InstaHeaven,284,Topwear
27449,7e32453c-5356-525f-8930-721abdf975cf,1999,3.900000095,Pu,Clothing and Accessories,30,FALSE,Tayab Manch Fashions,1399,Bottomwear
28919,7e37abb2-9926-5aed-8424-f71252ac7602,749,3.900000095,Keo,Clothing and Accessories,55,FALSE,Keoti,331,Topwear
13257,7e3ce509-04a8-5beb-a993-c54cd2102a6b,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
26858,7e3e4b49-bf5a-5226-89a6-89e4c732f3fa,799,4.400000095,TOM BU,Clothing and Accessories,32,FALSE,TOMBURG,538,Topwear
3472,7e3ed623-725e-550f-aa1e-c8ef3eb106ce,1499,4,Zack Fo,Clothing and Accessories,65,FALSE,KrishnamEnterprisaes,519,Bottomwear
29251,7e3f84ea-d3ad-5525-9cd0-5ff2d9ff3637,749,3.900000095,Keo,Clothing and Accessories,55,FALSE,Keoti,331,Topwear
17840,7e3fdfc8-b0a7-57e2-b5c1-fbab329270e8,849,4.599999905,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
6130,7e400455-aa84-5e97-9f9a-44c586dca2cc,799,4.400000095,M7 By Metrona,Clothing and Accessories,60,FALSE,RetailNet,318,Topwear
24714,7e4157b1-14b8-58e7-b997-3075ca9a0e60,599,3.799999952,Pol,Clothing and Accessories,41,FALSE,PollyStores,349,Topwear
20857,7e431e61-8a54-5c3a-8e42-3ceefc75609f,1999,3.400000095,Paridhanlok Onli,Clothing and Accessories,60,FALSE,Globalkart India,799,Clothing Accessories
10191,7e438f20-5f83-59c6-a8f9-e8b36a6829c0,1499,2.799999952,Breakboun,Clothing and Accessories,50,FALSE,BREAKBOUNCE,749,Winter Wear
19793,7e455e3c-c53f-5a69-a19c-54749d6fa42b,1299,4.5,PixF,Clothing and Accessories,77,FALSE,PixFab,288,Topwear
17975,7e45ec24-d60d-5e5a-a742-6e5936d7b6b4,849,4.099999905,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
21936,7e469928-351b-5037-aeb6-1454edcc5c98,1749,4.099999905,allan pet,Clothing and Accessories,64,FALSE,Allan peter,629, Kurtas Ethnic Sets and Bottoms
10139,7e4df643-4a39-5870-bbd0-74cc32697aa5,799,4.099999905,Breakboun,Clothing and Accessories,20,FALSE,BREAKBOUNCE,639,Bottomwear
22030,7e508763-6c13-5bd8-a04e-50b50bdba24e,1399,2.200000048,Mett,Clothing and Accessories,35,FALSE,Octave Store,909,Topwear
24505,7e51fefb-b916-57e5-b02a-90f06d27714f,1499,3.400000095,JACK AND HAR,Clothing and Accessories,73,FALSE,Rakshita,399,Bottomwear
23254,7e5a7b75-c3a9-5078-b634-096042b71dc9,739,4.300000191,ARBO,Clothing and Accessories,41,FALSE,ARBOR,436,Topwear
6485,7e5bea55-f1e2-5e73-84c4-07f337c9e779,1299,3.799999952,Mo,Clothing and Accessories,38,FALSE,KKSONS,799,Topwear
21031,7e5d0ea7-58f2-5b0f-86a5-ca71630d36e0,999,2.799999952,chawla fashi,Clothing and Accessories,76,FALSE,CHAWLA FASHION,236,Topwear
13703,7e5e36be-c3da-5d72-b8b0-0f68cdec32bc,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
18067,7e60db41-d2ac-56f3-b989-14b03c13705a,910,3.799999952,Black Beat,Footwear,64,FALSE,Black Beatle,320,Men's Footwear
27915,7e616a97-8bb1-5971-b7c4-a4f52ff6533d,2499,4.199999809,Pu,Clothing and Accessories,45,FALSE,Tayab Manch Fashions,1374,Winter Wear
508,7e638f4d-a10c-5a32-b53c-3732c042a019,999,1.899999976,ShreeR,Clothing and Accessories,45,FALSE,SRCP,549,Topwear
22051,7e6443bb-78db-5d77-9ae0-4f2a68ffabbb,1299,2.099999905,Mett,Clothing and Accessories,35,FALSE,METTLEAPPARELS2.1Seller changed. Check for any changes in pricing and related informatio,844,Topwear
14446,7e64ad4a-5293-5002-8e21-697c03b5ebf9,999,4.199999809,Marca Disa,Clothing and Accessories,45,FALSE,Marca Disati,549,Topwear
18455,7e655f55-b010-5cf7-adb0-7bd67b0c635e,999,3,Rose We,Clothing and Accessories,57,FALSE,BIG  MARKET,425,Topwear
24010,7e672850-2dbe-5613-b950-8b56f5a74429,2499,3.700000048,Purple Sta,Clothing and Accessories,76,FALSE,Purplestate,583,Topwear
1790,7e6b5d7b-c112-5e3d-a47d-7d85c6d306f3,1899,3.799999952,REEB,Clothing and Accessories,40,FALSE,RetailNet,1125,Winter Wear
7359,7e6be95c-e03b-5152-b0a1-0b7396e9b0d9,3490,3.099999905,G,Clothing and Accessories,40,FALSE,RetailNet,2094,Topwear
27521,7e6e0d04-fada-5714-805e-b0d9568e108f,2999,3.900000095,Pu,Clothing and Accessories,42,FALSE,Tayab Manch Fashions,1739,Bottomwear
28840,7e724ca6-eb56-53a1-a269-441d5a634e99,1799,3.900000095,Keo,Clothing and Accessories,63,FALSE,Keoti,664,Topwear
23217,7e748661-93cf-56cd-a157-2136b06adba2,620,4.199999809,ARBO,Clothing and Accessories,38,FALSE,ARBOR,379,Topwear
26160,7e74edaf-aa89-5723-893a-eac177f172f7,1799,4.699999809,SORA,Clothing and Accessories,61,FALSE,SORANG,699,Topwear
9532,7e7847fb-9bc4-515e-8450-ad513bce68dc,5499,2.700000048,Lucky Bi,Clothing and Accessories,36,FALSE,STORM CYBER PUNK,3499,Topwear
9170,7e7e40d4-d044-56a9-9f7f-19b2edf06556,949,3.200000048,MASH UNLIMIT,Clothing and Accessories,65,FALSE,HIGHSTREET TRENDZ LLP,329,Topwear
11455,7e7e9f55-8467-5015-89c3-4a210bfb477a,1899,2.599999905,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,759,Topwear
26812,7e7fe4a1-2938-5d7c-b95e-1248ae8319cc,799,4.099999905,TOM BU,Clothing and Accessories,25,FALSE,TOMBURG,599,Topwear
29893,7e831bd3-04be-5b32-8171-2cb744918a5c,1675,3.799999952,Oka,Clothing and Accessories,41,FALSE,OKANE,972,Bottomwear
8703,7e86c69e-8e39-5b47-b4bd-432ec6ba8ab4,724,3,V,Clothing and Accessories,7,FALSE,DEEPMALATRADINGCOMPANY,669,Innerwear and Swimwear
9925,7e879208-5127-5b63-acc5-8373219c13f2,799,3.599999905,FancyW,Clothing and Accessories,75,FALSE,FancyWay,198,Topwear
29424,7e8d51c6-2a50-548d-bf9d-583a776d8e10,599,3.900000095,Keo,Clothing and Accessories,52,FALSE,Keoti,284,Topwear
19882,7e8da443-9685-504b-bcab-7656224df594,1299,4.5,PixF,Clothing and Accessories,76,FALSE,PixFab,299,Topwear
20862,7e8e2f71-db33-5ed2-96f0-c0bc2183a082,1999,3.400000095,Paridhanlok Onli,Clothing and Accessories,60,FALSE,Globalkart India,799,Clothing Accessories
3521,7e8eea37-277d-59a7-aada-048a1d42250a,2199,4.5,Zack Fo,Clothing and Accessories,55,FALSE,KrishnamEnterprisaes,974, Blazers Waistcoats and Suits
8078,7e95a0dd-6e39-5a19-a172-d0fc647336fa,3000,3.900000095,NEBRAS,Clothing and Accessories,57,FALSE,FRESHAPP,1275,Bottomwear
5118,7e97f024-27a4-5a72-a48e-a4d954048d95,999,3.200000048,Bone,Footwear,62,FALSE,Manojsunda,379,Men's Footwear
14904,7e9b8377-e1f5-5364-b9c4-d3f042eba859,1599,3.700000048,AS Tre,Clothing and Accessories,75,FALSE,AS Trend,399,Topwear
14881,7ea1feaa-2794-58a2-b654-0f1c8afc92ff,1299,2.5,E,Clothing and Accessories,76,FALSE,ETA EC,299,Clothing Accessories
12260,7ea7e264-c621-5819-b3f0-bec75b8ad7ca,1099,2.5,ECKO Unl,Clothing and Accessories,31,FALSE,SandSMarketing,758,Topwear
22789,7ea90b29-7cb4-5288-8198-d9d5c73105f9,830,4.199999809,ARBO,Clothing and Accessories,43,FALSE,ARBOR,473,Topwear
22145,7eae3be5-31e0-58bc-9409-ef3f7832ba53,3999,2.200000048,Mett,Clothing and Accessories,35,FALSE,Octave Store,2599, Blazers Waistcoats and Suits
21520,7eae3e6d-264d-588a-90ef-9b7b4455a003,999,2.299999952,T10 Spor,Clothing and Accessories,50,FALSE,T10Sports,499,Topwear
22003,7eb815fc-0f30-5579-8c28-6be3d771ffca,1299,2.099999905,Mett,Clothing and Accessories,35,FALSE,METTLEAPPARELS,844,Bottomwear
11996,7eb9f58d-1083-541c-9569-76320f84b567,1499,3.400000095,ECKO Unl,Clothing and Accessories,43,FALSE,SandSMarketing,854,Bottomwear
10119,7eba9cf1-0759-57a5-bc3c-2a2a8900427d,1099,4.5,Breakboun,Clothing and Accessories,34,FALSE,RetailNet,725,Topwear
6121,7ec021f3-c053-5537-8b25-2c9b36c6dc45,999,3.599999905,M7 By Metrona,Clothing and Accessories,70,FALSE,RetailNet,293,Topwear
16677,7ec0b209-47b9-5d0d-a9b9-70ad356afb81,699,3.400000095,Urban D,Clothing and Accessories,55,FALSE,VRS FASHIONS PVT LTD,308,Innerwear and Swimwear
4991,7ec2ae76-6b4c-516b-9c43-c0f3ce29f3ef,998,3.599999905,Shoef,Clothing and Accessories,54,FALSE,SHOEFLY,458,Topwear
29189,7ec374e6-d3b7-5637-a23d-8516c46e3fed,599,3.900000095,Keo,Clothing and Accessories,44,FALSE,Keoti,331,Topwear
20494,7ec39bb7-9cd5-596d-9b73-5c82339f588c,2199,3.400000095,FLEXIM,Clothing and Accessories,54,FALSE,Flexikaart,999,Topwear
14698,7ec9cd66-6adc-56c5-bfff-cace4f7cd6b8,2999,3.900000095,Scott Internation,Clothing and Accessories,81,FALSE,switzinc,549,Winter Wear
28715,7ecd1b58-151e-5d38-9589-9850dd41c0ff,999,3.200000048,vims rai,Clothing and Accessories,60,FALSE,WHITE SKY,399,Fabrics
26252,7ecf336a-9ada-54eb-9a9c-6305a936f318,2499,3.400000095,ABC ANY BUDY CLE,Clothing and Accessories,60,FALSE,SumaiyaEnterprises,990, Blazers Waistcoats and Suits
17758,7ecff360-ce3e-511e-a82a-85c59b3f70d5,849,3.599999905,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
3027,7ed0af40-860f-56a9-8fcb-772afde72e4b,1745,3.799999952,AXMA,Clothing and Accessories,49,FALSE,ModaElementi,873,Winter Wear
12176,7ed28a71-ba75-5359-a2ef-c46f127c0507,899,2.5,ECKO Unl,Clothing and Accessories,30,FALSE,SandSMarketing,629,Topwear
28503,7ed66ab3-e4bf-5ede-b20a-87bb5ff92002,999,3.599999905,vims rai,Clothing and Accessories,64,FALSE,MAHIR ENETERPRISE,359,Fabrics
778,7edbea59-ae3f-5ef5-940c-f2bb9f57396e,599,2.599999905,Fairdea,Clothing and Accessories,52,FALSE,InstaHeaven,284,Topwear
29394,7edc3711-1183-51f4-b216-cb764d2f5e5e,1799,3.900000095,Keo,Clothing and Accessories,63,FALSE,Keoti,664,Topwear
9818,7ee2f487-4331-5b13-b468-32cd0fc12b12,599,4.199999809,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
2128,7ee3d622-ee2c-59b3-8928-69f7273fce5e,3499,5,REEB,Clothing and Accessories,28,FALSE,RetailNet,2508,Bottomwear
20789,7ee69d35-87fc-5811-8d85-e4d7f243acc2,999,3.700000048,Sharar,Clothing and Accessories,45,FALSE,Shararat,549,Innerwear and Swimwear
10144,7ee6a254-feb7-5d2b-b0b0-f9a1bc00dddd,749,2.799999952,Breakboun,Clothing and Accessories,40,FALSE,BREAKBOUNCE,449,Topwear
27722,7ee6c0dc-4b90-52ea-9263-5f51165654ac,3299,3.799999952,Pu,Clothing and Accessories,52,FALSE,RetailNet,1583,Winter Wear
6024,7ee86c48-3716-5c7d-8c44-cda4215bac6a,2199,4.099999905,M7 By Metrona,Clothing and Accessories,60,FALSE,RetailNet,858,Winter Wear
13388,7eeebda0-5b67-53d7-91c1-823839c0ab9a,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
23284,7ef3ac82-41f3-5035-b627-c8da8d24513b,695,4.199999809,ARBO,Clothing and Accessories,52,FALSE,ARBOR,331,Topwear
10901,7ef768d3-20ee-5931-9b6f-9c9ba44a9d5b,2599,3.599999905,True Bl,Clothing and Accessories,60,FALSE,KAPSONSRETAILPVTLTD,1039,Topwear
14974,7ef8887f-2320-5f37-b929-494c1397e474,2097,3.799999952,Mohr,Clothing and Accessories,61,FALSE,FaddySpot,799,Topwear
3799,7efa2fc0-9da0-51ed-9f5e-c95acd76aa5b,1999,3.400000095,Crocks Cl,Clothing and Accessories,60,FALSE,crockscl,799,Topwear
11082,7efe27ac-185b-5d12-b4ac-0c2179c5e2bd,1799,4.199999809,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,719,Topwear
25390,7efea028-07e6-58bc-ae65-204cfc896458,699,3.900000095,Free Authori,Clothing and Accessories,35,FALSE,BioworldMerchandising,454,Topwear
18777,7f00c9ec-83dd-5da5-b5db-28bec9ed6e42,699,4.699999809,Cots,Clothing and Accessories,35,FALSE,EVINCEMARKETERS,449,Clothing Accessories
